Mapping project name,ESCO - CS NOC [1.0.9]
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-11-25
Classification 1 Name,Povolání ESCO
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.9
Classification 1 Language,cs
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Klasifikace zaměstnání CZ-ISCO
Classification 2 Concept type,unknown
Classification 2 Version,2020
Classification 2 Language,cs
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,brusič skla/brusička skla,http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,7315.3,Brusiči skla,,skos:exactMatch,
http://data.europa.eu/esco/occupation/7109cdfd-1618-43b6-8317-8dc90fa583e6,obsluha zařízení na výrobu dřevěných pelet,http://data.europa.eu/esco/occupation/7109cdfd-1618-43b6-8317-8dc90fa583e6,8172.0,Obsluha automatizovaných strojů a zařízení na prvotní zpracování dřeva,,skos:broadMatch,
http://data.europa.eu/esco/occupation/e148e1ed-4f46-40a7-95c9-d6914f664f17,výrobce svíček/výrobkyně svíček,http://data.europa.eu/esco/occupation/e148e1ed-4f46-40a7-95c9-d6914f664f17,7319,Pracovníci v oblasti uměleckých a tradičních řemesel jinde neuvedení,,skos:broadMatch,
http://data.europa.eu/esco/isco/C2269,Specialisté v oblasti zdravotnictví jinde neuvedení,http://data.europa.eu/esco/isco/C2269,2269.3,Behaviorální analytici,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,technický obchodní zástupce/technická obchodní zástupkyně,http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,2433.2,"Specialisté v oblasti prodeje a nákupu energií, přírodních surovin a stavebnin",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/0a7b874b-e5c0-4dea-8b88-dadba9efee1d,velkoobchodník s parfémy a kosmetickými výrobky/velkoobchodnice s parfémy a kosmetickými výrobky,http://data.europa.eu/esco/occupation/0a7b874b-e5c0-4dea-8b88-dadba9efee1d,3324.0,Obchodní makléři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,počítačový výzkumný pracovník/počítačová výzkumná pracovnice,http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,2511.0,Systémoví analytici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,softwarový vývojář/softwarová vývojářka,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.0,Vývojáři softwaru,,skos:broadMatch,
http://data.europa.eu/esco/occupation/61ed67cd-67d7-44d8-bc2d-47fc79110a59,dispečer taxislužby/dispečerka taxislužby,http://data.europa.eu/esco/occupation/61ed67cd-67d7-44d8-bc2d-47fc79110a59,4323.2,Dopravní dispečeři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858,ředitel úvěrového družstva/ředitelka úvěrového družstva,http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858,1346.1,Řídící pracovníci v oblasti finančních služeb,,skos:broadMatch,
http://data.europa.eu/esco/occupation/b1ab3572-fa2f-4624-8eac-3c3d986d237b,reklamní textař/reklamní textařka,http://data.europa.eu/esco/occupation/b1ab3572-fa2f-4624-8eac-3c3d986d237b,2431.2,Specialisté v oblasti propagace a reklamy,,skos:broadMatch,
http://data.europa.eu/esco/occupation/29a36f21-da45-4a01-b015-cac4445e5025,obsluha zařízení na výrobu mýdlové drti,http://data.europa.eu/esco/occupation/29a36f21-da45-4a01-b015-cac4445e5025,8131.4,"Obsluha strojů a zařízení na výrobu kosmetických, toaletních a čisticích výrobků",,skos:broadMatch,
http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,pracovník ve skladu textilu/pracovnice ve skladu textilu,http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,4321.0,Úředníci ve skladech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/773cf1de-50a4-42e7-bab1-e68dcbae3f54,lesní dělník/lesní dělnice,http://data.europa.eu/esco/occupation/773cf1de-50a4-42e7-bab1-e68dcbae3f54,6210.2,Kvalifikovaní pracovníci pro těžbu dřeva,,skos:closeMatch,"pridal som lesniho delnika 9215.1, lebo aj on manualne kaca stromy"
http://data.europa.eu/esco/isco/C8111,Obsluha důlních zařízení (včetně horníků),http://data.europa.eu/esco/isco/C8111,8111.3,"Horníci v dolech jiných než uhelných a rudných, kamenolamači (převážně ruční)",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/0d93706d-32fd-4de3-aa08-be1003e325da,chemik/chemička,http://data.europa.eu/esco/occupation/0d93706d-32fd-4de3-aa08-be1003e325da,2113.5,Jaderní chemici,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,telekomunikační inženýr/telekomunikační inženýrka,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,2153.1,Inženýři ve výzkumu a vývoji v oblasti elektronických komunikací,,skos:narrowMatch,doplnil miro
http://data.europa.eu/esco/occupation/16bc69b8-5abc-49e4-a860-befb734d54d3,technik pro kontrolu chemické kvality textilií/technička pro kontrolu chemické kvality textilií,http://data.europa.eu/esco/occupation/16bc69b8-5abc-49e4-a860-befb734d54d3,3119.5,"Technici kontroly kvality, laboranti v ostatních průmyslových oborech",,skos:broadMatch,
http://data.europa.eu/esco/occupation/62204bd8-98b5-418f-b189-7333904cbde7,vedoucí útvaru v zoologické zahradě,http://data.europa.eu/esco/occupation/62204bd8-98b5-418f-b189-7333904cbde7,5164.1,Chovatelé a ošetřovatelé zvířat v zoo,,skos:broadMatch,
http://data.europa.eu/esco/occupation/fa30c1cb-dbc5-409c-8124-7284592b123c,rostlinolékař specializovaný na choroby stromů/rostlinolékařka specializovaná na choroby stromů,http://data.europa.eu/esco/occupation/fa30c1cb-dbc5-409c-8124-7284592b123c,3142.3,Zahradní technici,,skos:broadMatch,
http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,referent veřejné správy/referentka veřejné správy,http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,4419.4,Úředníci v oblasti správy průmyslu a dopravy,,skos:closeMatch,
http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,vedoucí odbytu,http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,1420.2,Řídící pracovníci ve velkoobchodě,,skos:broadMatch,
http://data.europa.eu/esco/occupation/fa6bd9e9-9631-4abe-b2f8-fad7bf8a819d,vedoucí centra denní péče o děti,http://data.europa.eu/esco/occupation/fa6bd9e9-9631-4abe-b2f8-fad7bf8a819d,1341.3,Řídící pracovníci v oblasti mimoškolní výchovy,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3a55ef85-5abf-48e2-884b-5efaf881bfb1,instruktor sociální práce/instruktorka sociální práce,http://data.europa.eu/esco/occupation/3a55ef85-5abf-48e2-884b-5efaf881bfb1,2310,Učitelé na vysokých a vyšších odborných školách,,skos:broadMatch,
http://data.europa.eu/esco/occupation/e16e4cb0-6f7d-4bf9-8f90-d1d866ad229b,pracovník provozu samoobslužné prádelny/pracovnice provozu samoobslužné prádelny,http://data.europa.eu/esco/occupation/e16e4cb0-6f7d-4bf9-8f90-d1d866ad229b,9629,Pomocní a nekvalifikovaní pracovníci ve službách jinde neuvedení,,skos:broadMatch,
http://data.europa.eu/esco/occupation/37c7880e-cfee-4c41-a41b-061682fefde3,řezník/řeznice,http://data.europa.eu/esco/occupation/37c7880e-cfee-4c41-a41b-061682fefde3,7511.1,Řezníci a uzenáři,,skos:exactMatch,
http://data.europa.eu/esco/occupation/58db35e3-fe1f-44d2-8a9e-ab652fc1cec2,velkoobchodník s masem a masnými výrobky/velkoobchodnice s masem a masnými výrobky,http://data.europa.eu/esco/occupation/58db35e3-fe1f-44d2-8a9e-ab652fc1cec2,3324.0,Obchodní makléři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/1d8545df-e3d8-4ece-9449-0f2940e97e7c,seřizovač brousicího stroje/seřizovačka brousicího stroje,http://data.europa.eu/esco/occupation/1d8545df-e3d8-4ece-9449-0f2940e97e7c,7223.7,Seřizovači a obsluha číslicově řízených strojů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c5d779f4-345b-4918-872b-a1cbaeb1d9be,řidič přepravy nebezpečných věcí/řidička přepravy nebezpečných věcí,http://data.europa.eu/esco/occupation/c5d779f4-345b-4918-872b-a1cbaeb1d9be,8332,"Řidiči nákladních automobilů, tahačů a speciálních vozidel",,skos:broadMatch,
http://data.europa.eu/esco/occupation/2bdf0696-776c-47e6-9259-6460af224dac,pracovník provádějící odečet měřidel/pracovnice provádějící odečet měřidel,http://data.europa.eu/esco/occupation/2bdf0696-776c-47e6-9259-6460af224dac,9623.0,Pracovníci provádějící odečet měřidel a výběrčí peněz z prodejních automatů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/b0f3f595-4965-4f13-ba5c-f6049b62469f,specialista v oboru biometriky/specialistka v oboru biometriky,http://data.europa.eu/esco/occupation/b0f3f595-4965-4f13-ba5c-f6049b62469f,2120.2,Specialisté v oblasti statistiky,,skos:closeMatch,"doplnene, miro"
http://data.europa.eu/esco/occupation/8606c0fd-c7cb-404d-887f-3a30ef7a81b4,vědecký pracovník v oblasti chutí a vůní/vědecká pracovnice v oblasti chutí a vůní,http://data.europa.eu/esco/occupation/8606c0fd-c7cb-404d-887f-3a30ef7a81b4,2113.1,Výzkumní a vývojoví vědečtí pracovníci v chemických oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,účetní revizor/účetní revizorka,http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,2411.2,Účetní auditoři,,skos:narrowMatch,
http://data.europa.eu/esco/isco/C6114,Pěstitelé smíšených plodin,http://data.europa.eu/esco/isco/C6114,6114.0,Pěstitelé smíšených plodin,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/4a5b3686-eea4-4ba0-b446-33f7b6a95aed,laborant na oddělení patologie/laborantka na oddělení patologie,http://data.europa.eu/esco/occupation/4a5b3686-eea4-4ba0-b446-33f7b6a95aed,3212.1,Zdravotní laboranti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,praktický lékař/praktická lékařka,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,2211.9,Ostatní praktičtí lékaři,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/ee646fa1-3f09-4e43-9275-3aa958ca00ae,velitel lodi/velitelka lodi,http://data.europa.eu/esco/occupation/ee646fa1-3f09-4e43-9275-3aa958ca00ae,3152.0,Lodní důstojníci a lodivodi,,skos:broadMatch,
http://data.europa.eu/esco/isco/C8114,"Obsluha strojů na výrobu výrobků z cementu, kamene a ostatních nerostů",http://data.europa.eu/esco/isco/C8114,8114.9,Obsluha strojů na výrobu ostatních výrobků z nerostů,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/57af9090-55b4-4911-b2d0-86db01c00b02,vývojář softwaru vestavěných systémů/vývojářka softwaru vestavěných systémů,http://data.europa.eu/esco/occupation/57af9090-55b4-4911-b2d0-86db01c00b02,2514.0,Programátoři počítačových aplikací specialisté,,skos:broadMatch,
http://data.europa.eu/esco/isco/C4419,Úředníci jinde neuvedení,http://data.europa.eu/esco/isco/C4419,4419.1,Úředníci vnitřních věcí státu a regionálního rozvoje,,skos:narrowMatch,podla vysvetliviek ISCO - correspondence clerk - writting bussines and government correspondence
http://data.europa.eu/esco/occupation/becbe3ca-e000-40c0-9f67-5c4035b930ea,technik pro testování počítačového hardwaru/technička pro testování počítačového hardwaru,http://data.europa.eu/esco/occupation/becbe3ca-e000-40c0-9f67-5c4035b930ea,3114.5,"Technici elektronici kontroly kvality, laboranti",,skos:broadMatch,
http://data.europa.eu/esco/occupation/bc1c82a5-0fc3-453f-8537-9d1a6e9e85aa,letištní inženýr plánovač/letištní inženýrka plánovačka,http://data.europa.eu/esco/occupation/bc1c82a5-0fc3-453f-8537-9d1a6e9e85aa,2142.3,Inženýři projektanti inženýrských děl,,skos:broadMatch,
http://data.europa.eu/esco/occupation/d9632b0a-3c95-4a8a-a15c-c5413beda52e,manažer pro dovoz a vývoz farmaceutických výrobků/manažerka pro dovoz a vývoz farmaceutických výrobků,http://data.europa.eu/esco/occupation/d9632b0a-3c95-4a8a-a15c-c5413beda52e,1324.5,Řídící pracovníci v oblasti logistiky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/80fe3002-3ae4-4d3b-8969-0f2ce1049d7d,prodavač klenotů a hodinek/prodavačka klenotů a hodinek,http://data.europa.eu/esco/occupation/80fe3002-3ae4-4d3b-8969-0f2ce1049d7d,5223.3,"Prodavači drobného zboží, klenotů, nábytku a bytových doplňků",,skos:broadMatch,
http://data.europa.eu/esco/occupation/137b1d11-c4bc-4016-89ba-45345d4c71f0,manažer on-line komunity/manažerka on-line komunity,http://data.europa.eu/esco/occupation/137b1d11-c4bc-4016-89ba-45345d4c71f0,2432.0,Specialisté pro styk s veřejností,,skos:broadMatch,
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,právní poradce/právní poradkyně,http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,2611.1,Advokáti,,skos:closeMatch,
http://data.europa.eu/esco/occupation/ae73f0dc-05a7-4e23-a234-9bb7e6d86975,podomní prodejce/podomní prodejkyně,http://data.europa.eu/esco/occupation/ae73f0dc-05a7-4e23-a234-9bb7e6d86975,5243.0,Podomní prodejci,,skos:exactMatch,
http://data.europa.eu/esco/occupation/502fe307-ae65-46cb-a485-e559b9a35266,obsluha vstřikovacích lisů,http://data.europa.eu/esco/occupation/502fe307-ae65-46cb-a485-e559b9a35266,8142.0,Obsluha strojů na výrobu a zpracování výrobků z plastu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,asistent realitní kanceláře/asistentka realitní kanceláře,http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,4312,"Úředníci v oblasti statistiky, finančnictví a pojišťovnictví",,skos:broadMatch,
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,soudce/soudkyně,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,Soudci,,skos:exactMatch,
http://data.europa.eu/esco/isco/C4311,Úředníci v oblasti účetnictví,http://data.europa.eu/esco/isco/C4311,4311.3,Účetní materiáloví,,skos:narrowMatch,
http://data.europa.eu/esco/isco/C3119,Technici ve fyzikálních a příbuzných oborech jinde neuvedení,http://data.europa.eu/esco/isco/C3119,3119.6,"Technici přístrojů, strojů a zařízení v ostatních průmyslových oborech",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/f889dcbd-d058-4177-927f-5fe59d044fa6,výrobce elektronických hudebních nástrojů/výrobkyně elektronických hudebních nástrojů,http://data.europa.eu/esco/occupation/f889dcbd-d058-4177-927f-5fe59d044fa6,8212.2,Montážní dělníci elektronických zařízení,,skos:broadMatch,
http://data.europa.eu/esco/occupation/5efb4fff-8c5f-4697-9587-034d9f6af094,radiolog nukleární medicíny/radioložka nukleární medicíny,http://data.europa.eu/esco/occupation/5efb4fff-8c5f-4697-9587-034d9f6af094,2111.3,Radiologičtí fyzici,,skos:closeMatch,
http://data.europa.eu/esco/occupation/cd3f5356-a16f-4aca-9d4b-ceba2b2afec5,čalouník nábytku/čalounice nábytku,http://data.europa.eu/esco/occupation/cd3f5356-a16f-4aca-9d4b-ceba2b2afec5,7534.1,Čalouníci nábytku,,skos:exactMatch,
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,číšník/číšnice,http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,5131.0,Číšníci a servírky,,skos:exactMatch,
http://data.europa.eu/esco/occupation/26087cc4-6226-41b0-9f97-9564ebe90dce,šatnář/šatnářka,http://data.europa.eu/esco/occupation/26087cc4-6226-41b0-9f97-9564ebe90dce,9629.3,Šatnáři,,skos:exactMatch,
http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2,inženýr v oblasti zpracování odpadu/inženýrka v oblasti zpracování odpadu,http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2,2143.0,Specialisté v oblasti průmyslové ekologie,,skos:broadMatch,
http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,sklář/sklářka,http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,7315.5,Výrobci skleněných ozdob,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/24e9f120-eae8-411a-8daf-c48e8ae2f5f6,dělník v kožedělném průmyslu/dělnice v kožedělném průmyslu,http://data.europa.eu/esco/occupation/24e9f120-eae8-411a-8daf-c48e8ae2f5f6,7536.3,Sedláři,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/ec238461-93b6-4516-a251-52d1153b53ac,obsluha strojů pro lisování do formy,http://data.europa.eu/esco/occupation/ec238461-93b6-4516-a251-52d1153b53ac,8142.0,Obsluha strojů na výrobu a zpracování výrobků z plastu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/6fc8f605-98b9-4218-b5e2-91c4c9c55c4d,designér specialista/designérka specialistka,http://data.europa.eu/esco/occupation/6fc8f605-98b9-4218-b5e2-91c4c9c55c4d,2163.1,Průmysloví a produktoví designéři,,skos:broadMatch,"doplnene podla nsp, miro"
http://data.europa.eu/esco/occupation/ab9e06c8-e0fc-4c1b-afa2-61421592f1a5,operátor klíčení/operátorka klíčení,http://data.europa.eu/esco/occupation/ab9e06c8-e0fc-4c1b-afa2-61421592f1a5,8160.5,Obsluha strojů na výrobu nápojů,,skos:broadMatch,
http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442,vědecký pracovník v oboru komunikačních studií/vědecká pracovnice v oboru komunikačních studií,http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442,2632.1,"Výzkumní a vývojoví pracovníci v oboru sociologie, antropologie a v příbuzných oborech",,skos:closeMatch,
http://data.europa.eu/esco/occupation/6a7212c9-40da-4346-a190-3896bdd9a925,probační úředník/probační úřednice,http://data.europa.eu/esco/occupation/6a7212c9-40da-4346-a190-3896bdd9a925,2635.6,"Sociální pracovníci specialisté v azylových domech, probačních střediscích, nápravných a jiných zařízeních",,skos:broadMatch,
http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,technický obchodní zástupce/technická obchodní zástupkyně,http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,2433.1,"Specialisté v oblasti prodeje a nákupu strojů, přístrojů a zařízení (kromě informačních a komunikačních technologií)",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,zprostředkovatel práce/zprostředkovatelka práce,http://data.europa.eu/esco/occupation/42a96d07-1e1d-49ae-9399-c1f4be27ddea,3333.7,Odborní profesní poradci služeb zaměstnanosti,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859,informační a znalostní manažer pro ICT / informační a znalostní manažerka pro ICT,http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859,1330.2,Řídící pracovníci v oblasti informačních technologií a činností,,skos:broadMatch,
