c871b431-2bef-4824-a504-50b60cf633f7,3324.4.32,groothandelaar in tabaksproducten,http://data.europa.eu/esco/occupation/c871b431-2bef-4824-a504-50b60cf633f7,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Winkelverkoper
c871b431-2bef-4824-a504-50b60cf633f7,3324.4.32,groothandelaar in tabaksproducten,http://data.europa.eu/esco/occupation/c871b431-2bef-4824-a504-50b60cf633f7,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:narrowMatch,,Vendeur de magasin (h/f/x)
c872187a-079b-413b-8503-7b5dd92abb88,3257.2,deskundige in regelgeving betreffende levensmiddelen,http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88,8b61a203-a5da-4deb-ab68-1fa739c3ce1c,OP-300,Voedingsinspecteur,Inspecteur des denrées alimentaires (h/f/x),,skos:narrowMatch,,Voedingsinspecteur
c872187a-079b-413b-8503-7b5dd92abb88,3257.2,deskundige in regelgeving betreffende levensmiddelen,http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88,8b61a203-a5da-4deb-ab68-1fa739c3ce1c,OP-300,Voedingsinspecteur,Inspecteur des denrées alimentaires (h/f/x),,skos:narrowMatch,,Inspecteur des denrées alimentaires (h/f/x)
c8b296be-54ae-48cf-be21-031fa8457937,3343.1.5,logistiek medewerker,http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937,d70607ef-e4cf-43a9-a340-a1b9e9d8e3f9,OP-79,Polyvalent administratief medewerker,Agent administratif polyvalent (h/f/x),,skos:broadMatch,,Polyvalent administratief medewerker
c8b296be-54ae-48cf-be21-031fa8457937,3343.1.5,logistiek medewerker,http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937,d70607ef-e4cf-43a9-a340-a1b9e9d8e3f9,OP-79,Polyvalent administratief medewerker,Agent administratif polyvalent (h/f/x),,skos:broadMatch,,Agent administratif polyvalent (h/f/x)
c8e6cdcc-824e-4887-8ee2-197e7d794258,2114.1.3,geochemicus,http://data.europa.eu/esco/occupation/c8e6cdcc-824e-4887-8ee2-197e7d794258,b4632689-1b65-4c39-9121-e29686b0c861,OP-34,Bodemonderzoeker,Géologue (h/f/x),,skos:narrowMatch,,Bodemonderzoeker
c8e6cdcc-824e-4887-8ee2-197e7d794258,2114.1.3,geochemicus,http://data.europa.eu/esco/occupation/c8e6cdcc-824e-4887-8ee2-197e7d794258,b4632689-1b65-4c39-9121-e29686b0c861,OP-34,Bodemonderzoeker,Géologue (h/f/x),,skos:narrowMatch,,Géologue (h/f/x)
c8ee41fc-7a5f-4255-adbd-dcc47cf2a28e,6224.1,jager,http://data.europa.eu/esco/occupation/c8ee41fc-7a5f-4255-adbd-dcc47cf2a28e,f1b4eb7c-3bfa-40ba-b435-2bd8423dcc1b,OP-124,Boswachter,Garde forestier (h/f/x),,skos:narrowMatch,,Boswachter
c8ee41fc-7a5f-4255-adbd-dcc47cf2a28e,6224.1,jager,http://data.europa.eu/esco/occupation/c8ee41fc-7a5f-4255-adbd-dcc47cf2a28e,f1b4eb7c-3bfa-40ba-b435-2bd8423dcc1b,OP-124,Boswachter,Garde forestier (h/f/x),,skos:narrowMatch,,Garde forestier (h/f/x)
c8ee6499-7613-4c02-9edf-2a0edcf47705,3119.3,medewerker veiligheid luchtvaart,http://data.europa.eu/esco/occupation/c8ee6499-7613-4c02-9edf-2a0edcf47705,b8698076-b01c-401b-91f1-2c851f748dea,OP-325,Medewerker openbare veiligheid,Agent de la sécurité publique (h/f/x),,skos:narrowMatch,,Medewerker openbare veiligheid
c8ee6499-7613-4c02-9edf-2a0edcf47705,3119.3,medewerker veiligheid luchtvaart,http://data.europa.eu/esco/occupation/c8ee6499-7613-4c02-9edf-2a0edcf47705,b8698076-b01c-401b-91f1-2c851f748dea,OP-325,Medewerker openbare veiligheid,Agent de la sécurité publique (h/f/x),,skos:narrowMatch,,Agent de la sécurité publique (h/f/x)
c8fa93eb-7c2c-42c3-b135-c2e825a6615e,2149.14,testingenieur,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,de070231-7a9f-4a83-9604-669ca3837bd6,OP-143,Verantwoordelijke productiemethodes en industrialisatie,Responsable des méthodes de production et de l'industrialisation (h/f/x),,skos:narrowMatch,,Verantwoordelijke productiemethodes en industrialisatie
c8fa93eb-7c2c-42c3-b135-c2e825a6615e,2149.14,testingenieur,http://data.europa.eu/esco/occupation/c8fa93eb-7c2c-42c3-b135-c2e825a6615e,de070231-7a9f-4a83-9604-669ca3837bd6,OP-143,Verantwoordelijke productiemethodes en industrialisatie,Responsable des méthodes de production et de l'industrialisation (h/f/x),,skos:narrowMatch,,Responsable des méthodes de production et de l'industrialisation (h/f/x)
c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,2310.1.36,docent godsdienstwetenschappen hoger onderwijs,http://data.europa.eu/esco/occupation/c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,1b104564-a1a0-450d-bbde-ad6cc5d33cbb,OP-432,Onderzoeker humane wetenschappen,Chercheur en sciences sociales ou humaines (h/f/x),,skos:closeMatch,,Onderzoeker humane wetenschappen
c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,2310.1.36,docent godsdienstwetenschappen hoger onderwijs,http://data.europa.eu/esco/occupation/c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,1b104564-a1a0-450d-bbde-ad6cc5d33cbb,OP-432,Onderzoeker humane wetenschappen,Chercheur en sciences sociales ou humaines (h/f/x),,skos:closeMatch,,Chercheur en sciences sociales ou humaines (h/f/x)
c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,2310.1.36,docent godsdienstwetenschappen hoger onderwijs,http://data.europa.eu/esco/occupation/c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,637a02b8-ec30-460f-baa6-5d1ccf13e1e2,OP-525,Hoogleraar aan een universiteit,Enseignant universitaire (h/f/x),,skos:narrowMatch,,Hoogleraar aan een universiteit
c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,2310.1.36,docent godsdienstwetenschappen hoger onderwijs,http://data.europa.eu/esco/occupation/c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,637a02b8-ec30-460f-baa6-5d1ccf13e1e2,OP-525,Hoogleraar aan een universiteit,Enseignant universitaire (h/f/x),,skos:narrowMatch,,Enseignant universitaire (h/f/x)
c90e5009-37f2-4dcd-aea2-362fc817bc98,2143.1.2,ICT-omgevingsmanager,http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,0e20e520-a445-4866-8666-3e0ee9706b4c,OP-628,Verantwoordelijke ICT,Responsable TIC (h/f/x),,skos:narrowMatch,,Verantwoordelijke ICT
c90e5009-37f2-4dcd-aea2-362fc817bc98,2143.1.2,ICT-omgevingsmanager,http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,0e20e520-a445-4866-8666-3e0ee9706b4c,OP-628,Verantwoordelijke ICT,Responsable TIC (h/f/x),,skos:narrowMatch,,Responsable TIC (h/f/x)
c92a4851-9418-4fb5-8201-c7e03cc2b6e2,8312.1,overwegwachter,http://data.europa.eu/esco/occupation/c92a4851-9418-4fb5-8201-c7e03cc2b6e2,45d60a0d-ea06-4681-961b-bc0ef82af4b5,OP-612,Medewerker spoorwegnet,Contrôleur de circulation ferroviaire (Traffic Controller) (h/f/x),,skos:narrowMatch,,Medewerker spoorwegnet
c92a4851-9418-4fb5-8201-c7e03cc2b6e2,8312.1,overwegwachter,http://data.europa.eu/esco/occupation/c92a4851-9418-4fb5-8201-c7e03cc2b6e2,45d60a0d-ea06-4681-961b-bc0ef82af4b5,OP-612,Medewerker spoorwegnet,Contrôleur de circulation ferroviaire (Traffic Controller) (h/f/x),,skos:narrowMatch,,Contrôleur de circulation ferroviaire (Traffic Controller) (h/f/x)
c932109b-3e4f-43aa-b346-1ea421da0adb,7534.1,vliegtuigbekleder,http://data.europa.eu/esco/occupation/c932109b-3e4f-43aa-b346-1ea421da0adb,c798fd6b-c50f-4fd6-8065-66f821e95cf3,OP-386,Meubelstoffeerder,Tapissier-garnisseur (h/f/x),,skos:narrowMatch,,Meubelstoffeerder
c932109b-3e4f-43aa-b346-1ea421da0adb,7534.1,vliegtuigbekleder,http://data.europa.eu/esco/occupation/c932109b-3e4f-43aa-b346-1ea421da0adb,c798fd6b-c50f-4fd6-8065-66f821e95cf3,OP-386,Meubelstoffeerder,Tapissier-garnisseur (h/f/x),,skos:narrowMatch,,Tapissier-garnisseur (h/f/x)
c93d58bd-3aa6-4de4-812d-010542f1dec8,8131.17,operator tabletteermachine,http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,f6bcfacc-d8f0-4515-a47b-5d98a06fcd84,OP-204,Procesoperator chemische en farmaceutische industrie,Conducteur d'installation en industrie chimique ou pharmaceutique (h/f/x),,skos:narrowMatch,,Procesoperator chemische en farmaceutische industrie
c93d58bd-3aa6-4de4-812d-010542f1dec8,8131.17,operator tabletteermachine,http://data.europa.eu/esco/occupation/c93d58bd-3aa6-4de4-812d-010542f1dec8,f6bcfacc-d8f0-4515-a47b-5d98a06fcd84,OP-204,Procesoperator chemische en farmaceutische industrie,Conducteur d'installation en industrie chimique ou pharmaceutique (h/f/x),,skos:narrowMatch,,Conducteur d'installation en industrie chimique ou pharmaceutique (h/f/x)
c94dc5b2-6b23-4915-8de5-a4e6ae86d802,310.1,vlieger luchtmacht,http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802,ecb2e8f2-6aef-452c-aa54-f1fc5062fc74,OP-433,Leidinggevend bemanningslid luchtvaart,Chef Personnel Navigant Technique (h/f/x),,skos:narrowMatch,,Leidinggevend bemanningslid luchtvaart
c94dc5b2-6b23-4915-8de5-a4e6ae86d802,310.1,vlieger luchtmacht,http://data.europa.eu/esco/occupation/c94dc5b2-6b23-4915-8de5-a4e6ae86d802,ecb2e8f2-6aef-452c-aa54-f1fc5062fc74,OP-433,Leidinggevend bemanningslid luchtvaart,Chef Personnel Navigant Technique (h/f/x),,skos:narrowMatch,,Chef Personnel Navigant Technique (h/f/x)
c94f3565-d987-431f-a46b-6f4e018e0bd7,1213.3,programmamanager,http://data.europa.eu/esco/occupation/c94f3565-d987-431f-a46b-6f4e018e0bd7,67e95795-c282-4e52-97fc-a6e9e7417577,OP-636,Adviseur bedrijfsorganisatie en management,Conseiller en organisation et management d'entreprise (h/f/x),,skos:closeMatch,,Adviseur bedrijfsorganisatie en management
c94f3565-d987-431f-a46b-6f4e018e0bd7,1213.3,programmamanager,http://data.europa.eu/esco/occupation/c94f3565-d987-431f-a46b-6f4e018e0bd7,67e95795-c282-4e52-97fc-a6e9e7417577,OP-636,Adviseur bedrijfsorganisatie en management,Conseiller en organisation et management d'entreprise (h/f/x),,skos:closeMatch,,Conseiller en organisation et management d'entreprise (h/f/x)
c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,3116.1.4,technicus gevaarlijk afval,http://data.europa.eu/esco/occupation/c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,1523da44-cb3c-418a-8410-2107926fcadb,OP-656,"Technicus veiligheid, hygiëne en leefmilieu","Technicien en sécurité, hygiène et environnement (h/f/x)",,skos:narrowMatch,,"Technicus veiligheid, hygiëne en leefmilieu"
c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,3116.1.4,technicus gevaarlijk afval,http://data.europa.eu/esco/occupation/c95121e9-e9f7-40a9-adcb-6fda1e82bbd2,1523da44-cb3c-418a-8410-2107926fcadb,OP-656,"Technicus veiligheid, hygiëne en leefmilieu","Technicien en sécurité, hygiène et environnement (h/f/x)",,skos:narrowMatch,,"Technicien en sécurité, hygiène et environnement (h/f/x)"
c9874f14-5474-43f6-b4a2-77a94f9abfb3,7534.3.3,voertuigbekleder,http://data.europa.eu/esco/occupation/c9874f14-5474-43f6-b4a2-77a94f9abfb3,c798fd6b-c50f-4fd6-8065-66f821e95cf3,OP-386,Meubelstoffeerder,Tapissier-garnisseur (h/f/x),,skos:narrowMatch,,Meubelstoffeerder
c9874f14-5474-43f6-b4a2-77a94f9abfb3,7534.3.3,voertuigbekleder,http://data.europa.eu/esco/occupation/c9874f14-5474-43f6-b4a2-77a94f9abfb3,c798fd6b-c50f-4fd6-8065-66f821e95cf3,OP-386,Meubelstoffeerder,Tapissier-garnisseur (h/f/x),,skos:narrowMatch,,Tapissier-garnisseur (h/f/x)
c995fe34-0909-4ce3-b7b7-97945efede56,2166.14,videodesigner,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56,6994451a-281d-4ffa-b113-6ff1144ddd5a,OP-407,Beeld- en geluidsmonteur,Monteur de sons et d'images (h/f/x),,skos:narrowMatch,,Beeld- en geluidsmonteur
c995fe34-0909-4ce3-b7b7-97945efede56,2166.14,videodesigner,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56,6994451a-281d-4ffa-b113-6ff1144ddd5a,OP-407,Beeld- en geluidsmonteur,Monteur de sons et d'images (h/f/x),,skos:narrowMatch,,Monteur de sons et d'images (h/f/x)
c9a5f7c5-0f8b-4252-9729-5f19c105ef81,3112.1.11,inspecteur wegen,http://data.europa.eu/esco/occupation/c9a5f7c5-0f8b-4252-9729-5f19c105ef81,fab642eb-dd26-4a3e-b9cd-6f59156a21f5,OP-428,Verantwoordelijke onderhoud van gebouwen en infrastructuur,Responsable de l'entretien des bâtiments et infrastructures (h/f/x),,skos:closeMatch,,Verantwoordelijke onderhoud van gebouwen en infrastructuur
c9a5f7c5-0f8b-4252-9729-5f19c105ef81,3112.1.11,inspecteur wegen,http://data.europa.eu/esco/occupation/c9a5f7c5-0f8b-4252-9729-5f19c105ef81,fab642eb-dd26-4a3e-b9cd-6f59156a21f5,OP-428,Verantwoordelijke onderhoud van gebouwen en infrastructuur,Responsable de l'entretien des bâtiments et infrastructures (h/f/x),,skos:closeMatch,,Responsable de l'entretien des bâtiments et infrastructures (h/f/x)
c9d89e09-d57f-4980-9164-880e60711e97,1345.1.6,directeur basisonderwijs,http://data.europa.eu/esco/occupation/c9d89e09-d57f-4980-9164-880e60711e97,2e86b794-68d7-4bf5-a608-02b36a7c3e42,OP-527,Leidinggevende onderwijsinstelling,Responsable d'un établissement scolaire (h/f/x),,skos:narrowMatch,,Leidinggevende onderwijsinstelling
c9d89e09-d57f-4980-9164-880e60711e97,1345.1.6,directeur basisonderwijs,http://data.europa.eu/esco/occupation/c9d89e09-d57f-4980-9164-880e60711e97,2e86b794-68d7-4bf5-a608-02b36a7c3e42,OP-527,Leidinggevende onderwijsinstelling,Responsable d'un établissement scolaire (h/f/x),,skos:narrowMatch,,Responsable d'un établissement scolaire (h/f/x)
c9f6c245-8c66-4b13-9253-9835194abb23,7315.2,glaszetter,http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,59baed83-3c1f-48b0-a96e-8e3acccdf168,OP-205,Ambachtelijk glasbewerker,Verrier artisanal (h/f/x),,skos:narrowMatch,,Ambachtelijk glasbewerker
c9f6c245-8c66-4b13-9253-9835194abb23,7315.2,glaszetter,http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,59baed83-3c1f-48b0-a96e-8e3acccdf168,OP-205,Ambachtelijk glasbewerker,Verrier artisanal (h/f/x),,skos:narrowMatch,,Verrier artisanal (h/f/x)
ca2da084-3bfa-47d8-84ba-ef890191708d,8160.53,vermoutproducent,http://data.europa.eu/esco/occupation/ca2da084-3bfa-47d8-84ba-ef890191708d,b4c8930a-4295-4b8f-94df-f8e148373d08,OP-64,Brouwer van alcoholische dranken,Brasseur (h/f/x),,skos:narrowMatch,,Brouwer van alcoholische dranken
ca2da084-3bfa-47d8-84ba-ef890191708d,8160.53,vermoutproducent,http://data.europa.eu/esco/occupation/ca2da084-3bfa-47d8-84ba-ef890191708d,b4c8930a-4295-4b8f-94df-f8e148373d08,OP-64,Brouwer van alcoholische dranken,Brasseur (h/f/x),,skos:narrowMatch,,Brasseur (h/f/x)
caa75a5b-b32f-4d57-bffa-03dbb91058cf,3122.4.7,coördinator ongebrande koffiebonen,http://data.europa.eu/esco/occupation/caa75a5b-b32f-4d57-bffa-03dbb91058cf,4237ad01-32e8-4902-9c5a-9e52f09ac367,OP-193,Leidinggevende industriële productie,Chef d'équipe en industrie de production (h/f/x),,skos:closeMatch,,Leidinggevende industriële productie
caa75a5b-b32f-4d57-bffa-03dbb91058cf,3122.4.7,coördinator ongebrande koffiebonen,http://data.europa.eu/esco/occupation/caa75a5b-b32f-4d57-bffa-03dbb91058cf,4237ad01-32e8-4902-9c5a-9e52f09ac367,OP-193,Leidinggevende industriële productie,Chef d'équipe en industrie de production (h/f/x),,skos:closeMatch,,Chef d'équipe en industrie de production (h/f/x)
caafca69-9faa-4850-8930-a3fa07fea4e6,2411.1.1,boekhoudkundig analist,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,e3b68164-048f-49de-9a4e-74701c8df111,OP-24,Revisor,Réviseur d'entreprises (h/f/x),,skos:closeMatch,,Revisor
caafca69-9faa-4850-8930-a3fa07fea4e6,2411.1.1,boekhoudkundig analist,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,e3b68164-048f-49de-9a4e-74701c8df111,OP-24,Revisor,Réviseur d'entreprises (h/f/x),,skos:closeMatch,,Réviseur d'entreprises (h/f/x)
caafca69-9faa-4850-8930-a3fa07fea4e6,2411.1.1,boekhoudkundig analist,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,51e298ad-96e1-4ac1-b8fe-86c7337dcf1c,OP-669,Accountant - Belastingsconsulent,Expert-comptable - Conseiller fiscal (h/f/x),,skos:closeMatch,,Accountant - Belastingsconsulent
caafca69-9faa-4850-8930-a3fa07fea4e6,2411.1.1,boekhoudkundig analist,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,51e298ad-96e1-4ac1-b8fe-86c7337dcf1c,OP-669,Accountant - Belastingsconsulent,Expert-comptable - Conseiller fiscal (h/f/x),,skos:closeMatch,,Expert-comptable - Conseiller fiscal (h/f/x)
cb3432f8-bad7-4703-ba66-dc980a4ce4f7,7223.18,operator metaalversnipperaar,http://data.europa.eu/esco/occupation/cb3432f8-bad7-4703-ba66-dc980a4ce4f7,8e3b0dd1-851c-4446-80c4-da6747d715b8,OP-554,Insteller-bediener van conventionele werktuigmachines,Régleur-opérateur machines-outils conventionnelles (h/f/x),,skos:closeMatch,,Insteller-bediener van conventionele werktuigmachines
cb3432f8-bad7-4703-ba66-dc980a4ce4f7,7223.18,operator metaalversnipperaar,http://data.europa.eu/esco/occupation/cb3432f8-bad7-4703-ba66-dc980a4ce4f7,8e3b0dd1-851c-4446-80c4-da6747d715b8,OP-554,Insteller-bediener van conventionele werktuigmachines,Régleur-opérateur machines-outils conventionnelles (h/f/x),,skos:closeMatch,,Régleur-opérateur machines-outils conventionnelles (h/f/x)
cb3b2662-774a-4e6f-841e-f120244d7031,210.2,sergeant,http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031,a8b2536d-d634-4804-8c55-97c7da5c3027,OP-309,Leidinggevende defensie,Responsable de la défense (h/f/x),,skos:narrowMatch,,Leidinggevende defensie
cb3b2662-774a-4e6f-841e-f120244d7031,210.2,sergeant,http://data.europa.eu/esco/occupation/cb3b2662-774a-4e6f-841e-f120244d7031,a8b2536d-d634-4804-8c55-97c7da5c3027,OP-309,Leidinggevende defensie,Responsable de la défense (h/f/x),,skos:narrowMatch,,Responsable de la défense (h/f/x)
cb446db8-e8b3-418c-a21c-2d10faea42a5,1219.5.3,manager energieproductiebedrijf,http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5,5bd047c5-a940-44b2-b192-77c7a90f367d,OP-153,Productiemanager,Responsable de production (h/f/x),,skos:narrowMatch,,Productiemanager
cb446db8-e8b3-418c-a21c-2d10faea42a5,1219.5.3,manager energieproductiebedrijf,http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5,5bd047c5-a940-44b2-b192-77c7a90f367d,OP-153,Productiemanager,Responsable de production (h/f/x),,skos:narrowMatch,,Responsable de production (h/f/x)
cb60beab-7afb-4e99-8162-221abea68e6d,3359.2,adviseur consumentenrecht,http://data.europa.eu/esco/occupation/cb60beab-7afb-4e99-8162-221abea68e6d,c3018702-5534-4cd9-8012-9f98607f9aaa,OP-624,Jurist,Juriste (h/f/x),,skos:narrowMatch,,Jurist
cb60beab-7afb-4e99-8162-221abea68e6d,3359.2,adviseur consumentenrecht,http://data.europa.eu/esco/occupation/cb60beab-7afb-4e99-8162-221abea68e6d,c3018702-5534-4cd9-8012-9f98607f9aaa,OP-624,Jurist,Juriste (h/f/x),,skos:narrowMatch,,Juriste (h/f/x)
cb8be514-9388-4ef0-a58d-cff496747610,8212.2.3,assemblagemedewerker kabelbomen,http://data.europa.eu/esco/occupation/cb8be514-9388-4ef0-a58d-cff496747610,ca4ffab5-d3c8-4d67-a8d3-7dc2fde9a1c1,OP-258,Monteur van elektrische en elektronische producten,Assembleur de produits électriques et électroniques (h/f/x),,skos:closeMatch,,Monteur van elektrische en elektronische producten
cb8be514-9388-4ef0-a58d-cff496747610,8212.2.3,assemblagemedewerker kabelbomen,http://data.europa.eu/esco/occupation/cb8be514-9388-4ef0-a58d-cff496747610,ca4ffab5-d3c8-4d67-a8d3-7dc2fde9a1c1,OP-258,Monteur van elektrische en elektronische producten,Assembleur de produits électriques et électroniques (h/f/x),,skos:closeMatch,,Assembleur de produits électriques et électroniques (h/f/x)
cb932c74-c13b-47e9-9a85-318bd8eb2f96,9112.6,schoonmaker treinen,http://data.europa.eu/esco/occupation/cb932c74-c13b-47e9-9a85-318bd8eb2f96,fa849f78-f212-4be6-a265-9e3ed9bd8953,OP-333,Schoonmaker van ruimten en lokalen,Nettoyeur de locaux et de grandes surfaces (h/f/x),,skos:closeMatch,,Schoonmaker van ruimten en lokalen
cb932c74-c13b-47e9-9a85-318bd8eb2f96,9112.6,schoonmaker treinen,http://data.europa.eu/esco/occupation/cb932c74-c13b-47e9-9a85-318bd8eb2f96,fa849f78-f212-4be6-a265-9e3ed9bd8953,OP-333,Schoonmaker van ruimten en lokalen,Nettoyeur de locaux et de grandes surfaces (h/f/x),,skos:closeMatch,,Nettoyeur de locaux et de grandes surfaces (h/f/x)
cb93fd23-1f51-4495-867a-936c1967066b,2166.4,art director,http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b,45a20485-a51c-4323-b709-173bf689bb79,OP-375,Productieleider van podiumvoorstellingen en audiovisuele producties,Responsable de la programmation audiovisuelle ou de spectacles (h/f/x),,skos:narrowMatch,,Productieleider van podiumvoorstellingen en audiovisuele producties
cb93fd23-1f51-4495-867a-936c1967066b,2166.4,art director,http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b,45a20485-a51c-4323-b709-173bf689bb79,OP-375,Productieleider van podiumvoorstellingen en audiovisuele producties,Responsable de la programmation audiovisuelle ou de spectacles (h/f/x),,skos:narrowMatch,,Responsable de la programmation audiovisuelle ou de spectacles (h/f/x)
